ID	tt_tram	tt_metro	tt_bus	tc_tram	tc_metro	tc_bus	hw_tram	hw_metro	hw_bus	choice
2765	15	20	25	2	3	1	7	7	10	1
2766	25	10	40	2.5	4.5	1	7	7	15	1
2767	30	20	45	2	2	1	9	5	15	2
2768	25	15	40	2	3	0.5	12	7	12	2
2769	25	10	40	1.5	4.5	1	12	5	12	2
2770	25	20	40	2.5	3	1	9	5	12	2
2771	25	20	40	1.5	3	0.5	9	12	15	1
2772	25	15	45	2.5	4.5	0.5	9	12	12	1
2773	30	15	25	1.5	3	1	9	7	12	2
2774	25	15	45	2	4.5	1.5	9	7	12	2
2775	30	10	40	1.5	3	1	7	5	10	2
2776	15	20	40	1.5	4.5	0.5	7	7	12	1
2777	25	15	40	2.5	2	1.5	12	7	15	2
2778	25	10	25	2	4.5	1.5	12	7	12	2
2779	15	15	45	1.5	4.5	0.5	12	5	12	2
2780	25	15	40	2.5	2	1	9	5	12	2
2781	25	15	45	2	4.5	1	9	12	15	1
2782	15	10	25	1.5	3	0.5	9	12	12	1
2783	15	20	45	2	3	1	9	12	15	1
2784	25	15	40	2.5	2	0.5	9	12	10	1
2785	30	20	25	2.5	4.5	1	12	7	10	2
2786	15	15	40	2	3	1	7	7	12	1
2787	25	15	45	2	4.5	1	7	7	10	1
2788	25	10	25	1.5	4.5	0.5	9	12	10	1
2789	25	15	45	2	2	1	7	7	12	2
2790	30	15	40	1.5	4.5	1	7	12	12	1
2791	25	20	40	2	2	1	7	7	15	2
2792	30	20	45	2	4.5	0.5	7	7	10	1
2793	30	15	40	1.5	3	0.5	12	7	10	2
2794	25	15	40	2	3	1	12	7	10	2
2795	25	20	25	2.5	2	1.5	9	12	12	1
2796	15	20	25	2	3	1	9	5	10	2
2797	25	15	40	2	3	1	9	7	15	2
2798	15	10	40	1.5	3	0.5	9	7	10	2
2799	15	15	25	2.5	4.5	1.5	12	7	10	3
2800	25	15	40	2	4.5	1	7	7	10	1
2801	15	10	40	2.5	4.5	1	9	7	12	2
2802	15	15	45	2	2	1.5	12	7	12	2
2803	25	15	25	2	3	1	9	12	10	3
2804	15	10	40	2	3	0.5	9	5	15	2
2805	25	15	40	2	4.5	0.5	12	12	12	3
2806	25	15	45	1.5	3	1.5	9	5	10	2
2807	15	15	40	2.5	3	1	12	7	12	2
2808	15	10	40	2	4.5	0.5	7	12	12	1
2809	25	15	45	1.5	2	1	9	7	15	2
2810	25	10	45	2	4.5	1	7	7	12	1
2811	25	15	40	2	2	0.5	9	5	15	2
2812	25	15	40	2	3	0.5	9	7	12	2
2813	15	20	40	2	3	0.5	12	12	15	1
2814	30	10	25	2.5	4.5	0.5	9	7	15	2
2815	15	10	40	2.5	2	0.5	12	7	12	2
2816	25	15	45	2	4.5	1	12	12	10	1
2817	30	10	40	2	3	1	7	7	15	2
2818	30	15	45	2	4.5	1.5	9	7	12	2
2819	25	15	25	1.5	3	1	7	7	12	2
2820	25	15	45	2.5	4.5	1	9	12	15	1
2821	25	15	25	2	4.5	1	7	7	15	1
2822	25	15	40	2	3	0.5	9	7	12	2
2823	15	15	25	2	3	0.5	9	5	15	2
2824	25	10	40	2	4.5	1	9	12	15	1
2825	30	20	25	2	3	1	7	5	15	2
2826	25	15	40	2	3	0.5	7	12	12	1
2827	25	15	45	2	3	0.5	12	7	10	2
2828	15	15	40	2	2	0.5	12	7	15	2
2829	25	10	45	1.5	3	1.5	9	5	12	2
2830	30	20	40	2	4.5	1.5	9	7	12	2
2831	25	15	25	2	4.5	1	9	12	12	1
2832	25	20	25	1.5	3	1.5	12	7	10	2
2833	25	10	45	2.5	4.5	1.5	9	7	12	2
2834	25	15	40	1.5	3	1.5	9	7	15	2
2835	30	15	40	1.5	3	1	12	7	10	2
2836	25	20	45	1.5	4.5	1	12	7	12	2
2837	25	10	40	2	2	1.5	9	7	12	2
2838	30	10	45	2	3	0.5	9	5	10	2
2839	25	15	40	2	4.5	1	9	5	15	2
2840	30	15	40	2	3	1	12	5	10	2
2841	25	10	40	2	3	1	9	5	10	2
2842	25	15	45	2	4.5	1	9	5	10	2
2843	30	15	40	1.5	3	0.5	9	5	10	2
2844	30	15	25	2	3	1	7	5	12	2
2845	30	15	40	2	3	1	7	12	10	1
2846	25	15	40	2	2	1	9	7	15	2
2847	30	20	40	2.5	2	1	12	7	15	2
2848	25	10	25	2	3	1	9	12	10	1
2849	15	10	40	2	3	0.5	9	7	12	2
2850	25	20	40	1.5	3	0.5	7	5	12	2
2851	30	10	40	2	2	1.5	9	7	10	2
2852	15	20	40	2	3	0.5	9	5	10	2
2853	25	10	25	2	4.5	0.5	12	7	10	2
2854	25	15	40	1.5	2	1.5	9	12	15	1
2855	25	20	40	2.5	4.5	1	9	12	12	1
2856	15	10	45	2.5	3	1.5	9	12	12	1
2857	30	15	40	2	4.5	1.5	7	7	12	1
2858	25	10	40	2	2	0.5	12	7	10	2
2859	15	15	25	2.5	3	1	7	7	15	2
2860	15	15	25	2	2	1.5	12	5	10	2
2861	30	15	40	2	3	1.5	9	7	12	2
2862	30	15	25	1.5	4.5	1	9	12	12	1
2863	15	15	25	2	4.5	1	7	7	12	2
2864	15	15	40	1.5	4.5	1.5	9	7	10	1
2865	25	15	45	2.5	2	1	7	7	15	2
2866	25	20	40	2.5	3	1	9	5	12	2
2867	30	15	40	2	3	0.5	12	5	10	2
2868	15	20	45	2.5	2	0.5	12	5	10	2
2869	15	20	40	2	4.5	1	12	5	12	2
2870	25	15	45	2	3	1	9	12	12	1
2871	15	15	45	2.5	3	1	12	12	12	3
2872	25	10	40	2	3	1.5	9	5	10	2
2873	25	15	45	2	3	1	9	7	12	2
2874	25	10	40	1.5	3	1	12	5	15	2
2875	25	15	25	2.5	3	1.5	9	7	10	2
2876	30	15	40	2.5	3	1	12	7	15	2
2877	25	20	45	1.5	4.5	0.5	12	7	12	2
2878	25	15	40	2	2	1.5	12	5	10	2
2879	25	15	25	2	3	1	7	7	12	2
2880	25	15	40	1.5	3	1.5	9	12	12	1
2881	30	15	40	2	2	1.5	7	7	12	2
2882	30	10	45	2	2	0.5	12	7	10	2
2883	25	10	25	2	3	1.5	12	7	10	2
2884	25	15	45	2	4.5	1	12	7	10	2
2885	25	10	40	1.5	2	1	12	5	12	2
2886	25	15	40	2	3	1.5	12	7	10	2
2887	15	15	40	2.5	2	1	9	7	10	2
2888	15	10	40	2.5	3	1	9	7	12	2
2889	25	15	40	2	3	1.5	7	12	10	1
2890	25	15	45	2.5	3	1	9	7	12	2
2891	25	15	40	2	2	0.5	12	7	12	2
2892	25	15	25	2	2	1	9	12	12	1
2893	25	10	25	2	3	1	9	12	12	1
2894	30	20	40	2	2	1	9	7	12	2
2895	25	15	40	2	3	0.5	7	7	10	2
2896	25	10	25	1.5	3	1	9	7	12	1
2897	25	20	25	2	3	1	7	7	10	1
2898	25	15	40	1.5	2	1.5	9	12	12	1
2899	25	10	45	2	3	1.5	12	7	15	2
2900	15	20	40	2.5	3	1	12	7	10	2
2901	25	15	25	2	3	0.5	7	12	10	1
2902	25	15	45	2	3	0.5	7	7	15	1
2903	25	15	40	2	3	1	9	7	10	2
2904	30	15	45	2.5	4.5	1.5	9	5	10	2
2905	30	20	45	2.5	2	1	12	5	15	2
2906	15	15	25	2.5	4.5	1	9	7	15	2
2907	15	20	40	2	4.5	1.5	9	7	12	2
2908	25	10	40	2	3	1.5	9	7	12	2
2909	30	20	40	2.5	4.5	1.5	9	7	12	2
2910	15	20	40	2.5	3	1	7	12	12	1
2911	15	15	40	2	4.5	0.5	7	7	12	2
2912	25	20	45	2.5	4.5	1	9	7	15	1
2913	25	20	25	2	3	1.5	9	12	15	1
2914	30	15	45	2	3	1.5	7	7	15	1
2915	25	10	25	2	4.5	1.5	12	7	12	2
2916	25	15	25	2	4.5	1	7	7	10	1
2917	25	15	25	2	4.5	0.5	12	7	15	2
2918	30	15	25	2	4.5	1	9	5	12	2
2919	25	15	45	2	4.5	1	12	5	12	2
2920	15	10	45	1.5	2	1	7	5	10	2
2921	30	20	40	2.5	4.5	1	9	7	10	2
2922	25	20	40	1.5	3	1.5	12	7	15	2
2923	15	20	40	2	4.5	1	12	7	12	2
2924	30	15	40	2	2	1	9	5	15	2
2925	25	20	25	2	3	0.5	9	5	10	2
2926	25	10	40	1.5	3	1	12	7	15	2
2927	25	20	40	1.5	4.5	1.5	7	12	12	1
2928	25	15	40	1.5	2	0.5	9	7	12	2
2929	25	10	40	1.5	3	1	7	7	12	2
2930	25	15	40	2	3	0.5	12	7	10	2
2931	15	20	40	2	3	0.5	12	5	12	2
2932	15	15	45	2.5	3	1	9	5	15	2
2933	30	20	40	2.5	4.5	0.5	9	7	12	2
2934	25	20	25	2	3	1	9	12	12	1
2935	30	10	40	2	4.5	1	7	7	12	2
2936	15	15	40	1.5	4.5	1.5	9	12	12	1
2937	25	15	40	2.5	3	0.5	7	7	10	2
2938	25	20	45	2	3	1.5	9	7	12	2
2939	30	10	25	2	3	1	7	5	12	2
2940	15	15	40	2	3	1	7	7	12	1
2941	25	15	45	2	3	1.5	9	12	12	1
2942	15	15	40	1.5	2	1.5	9	7	12	2
2943	25	15	40	2	4.5	1	9	7	12	2
2944	30	15	25	2	4.5	1	9	7	12	1
2945	25	15	45	1.5	3	1.5	9	7	12	2
2946	25	10	25	2	4.5	1.5	12	7	10	2
2947	30	10	25	2	3	0.5	9	12	10	3
2948	25	10	40	2.5	2	1	9	5	15	2
2949	25	10	40	2	2	1	9	12	12	1
2950	25	15	45	2	2	1	9	5	10	2
2951	15	10	40	2	3	0.5	7	12	15	1
2952	30	20	25	2.5	2	1	9	7	10	2
2953	15	10	25	2	3	1.5	9	7	10	2
2954	15	15	45	1.5	2	1.5	12	7	12	2
2955	30	20	40	2	3	1	9	7	10	2
2956	25	20	45	1.5	4.5	0.5	9	7	10	1
2957	30	10	45	2	4.5	1	12	5	15	2
2958	30	10	40	1.5	2	1	12	12	12	2
2959	30	20	45	2	3	1	9	5	10	2
2960	25	15	40	1.5	3	1	9	5	10	2
2961	15	15	40	2.5	2	1	9	5	12	2
2962	25	20	45	2	4.5	1	9	12	12	1
2963	25	15	45	2	3	1	9	5	12	2
2964	25	20	40	2	3	1	12	7	15	2
2965	30	15	45	2.5	3	1	12	7	15	2
2966	25	15	45	2	3	1	7	7	12	1
2967	25	15	40	2.5	2	1.5	7	5	15	2
2968	30	15	40	2	3	0.5	9	7	12	2
2969	25	15	25	2.5	3	1	9	5	15	2
2970	25	20	45	2	3	1	12	12	12	1
2971	15	20	25	2	4.5	1	12	7	12	2
2972	15	10	25	2.5	3	0.5	7	12	15	1
2973	25	15	40	2	4.5	1	7	12	12	1
2974	15	20	40	2.5	3	0.5	9	7	10	2
2975	25	20	25	2.5	4.5	0.5	7	5	12	2
2976	25	15	40	2	3	1	7	12	10	1
2977	25	15	40	2	3	1	9	7	12	2
2978	25	15	40	2	4.5	0.5	7	12	12	1
2979	15	20	40	2	3	1.5	12	7	12	2
2980	25	15	25	2	4.5	1	12	7	12	2
2981	25	10	40	2.5	3	1.5	7	7	10	2
2982	25	15	25	2	3	0.5	9	7	15	2
2983	25	20	40	2	3	1	9	7	12	2
2984	25	15	40	2	3	1	12	7	12	2
2985	25	20	45	1.5	3	0.5	12	7	15	2
2986	25	20	40	2	3	1	9	7	12	2
2987	15	15	45	2.5	3	1	7	12	12	1
2988	15	20	25	2	3	1.5	9	7	10	1
2989	30	20	40	1.5	3	1	9	12	15	1
2990	30	15	45	1.5	3	1	9	12	12	1
2991	25	20	25	2	3	1	9	12	10	3
2992	25	15	40	2.5	3	1	7	7	15	1
2993	25	10	25	1.5	3	1	12	7	12	2
2994	15	20	25	2	4.5	1	7	5	10	1
2995	25	20	25	2	3	1.5	7	12	12	1
2996	25	10	25	2	3	1	9	12	10	1
2997	30	20	40	2	3	0.5	7	7	10	2
2998	25	10	45	1.5	2	0.5	12	7	12	2
2999	25	10	25	2	2	1	9	7	12	2
3000	15	15	40	2	4.5	1	7	7	12	1
