ID	Gender	Age	Bus_travel_time	Metro_travel_time	Car_travel_time	Bus_travel_cost	Metro_travel_cost	Car_travel_cost	Bus_headway_time	Metro_headway_time	Choice	Attitude1	Attitude2	Attitude3
217	0	54	30	40	22	2	2	10	9	7	2	4	5	4
217	0	54	25	20	18	2.5	2	10	9	8	3	4	5	4
218	1	22	35	30	18	2	2.5	9	12	8	3	1	3	3
218	1	22	25	20	12	2.5	2.5	12	9	5	2	1	3	3
218	1	22	35	20	18	2.5	2	9	12	7	2	1	3	3
218	1	22	25	30	12	1.5	3	9	12	7	2	1	3	3
218	1	22	35	20	12	2.5	2.5	10	7	7	3	1	3	3
218	1	22	25	30	18	2	2.5	10	9	7	1	1	3	3
218	1	22	30	20	12	2	2.5	9	9	7	1	1	3	3
218	1	22	30	20	12	2.5	2.5	10	12	5	2	1	3	3
218	1	22	25	20	12	1.5	3	12	7	8	2	1	3	3
218	1	22	25	40	12	2	2.5	9	9	7	1	1	3	3
219	0	34	30	20	18	2.5	2	9	9	7	3	5	5	3
219	0	34	30	40	12	1.5	2.5	10	12	7	3	5	5	3
219	0	34	25	20	18	2	3	10	9	8	3	5	5	3
219	0	34	30	30	18	1.5	2.5	10	12	5	2	5	5	3
219	0	34	35	30	12	2	2.5	10	9	8	3	5	5	3
219	0	34	35	40	18	2	2	12	9	8	1	5	5	3
219	0	34	30	40	12	2	2	10	9	8	3	5	5	3
219	0	34	30	30	12	1.5	2.5	10	9	7	2	5	5	3
219	0	34	35	30	12	1.5	2	9	9	7	2	5	5	3
219	0	34	35	20	18	2.5	2.5	12	9	8	2	5	5	3
220	1	28	35	30	18	1.5	3	12	9	7	3	1	2	3
220	1	28	30	30	22	2	3	10	9	7	1	1	2	3
220	1	28	30	30	22	2.5	2.5	9	9	8	2	1	2	3
220	1	28	30	40	18	2	2.5	10	12	7	2	1	2	3
220	1	28	30	40	12	2	2	12	12	7	2	1	2	3
220	1	28	30	30	18	2.5	2.5	10	9	7	2	1	2	3
220	1	28	30	20	22	2	2	12	12	7	2	1	2	3
220	1	28	25	40	18	1.5	3	10	9	5	2	1	2	3
220	1	28	35	40	18	2.5	3	10	12	8	2	1	2	3
220	1	28	30	20	22	2	2.5	9	12	7	2	1	2	3
221	0	63	30	40	18	2	2.5	12	12	8	3	5	5	4
221	0	63	25	40	12	1.5	3	12	9	7	3	5	5	4
221	0	63	35	30	18	2.5	2.5	9	7	8	3	5	5	4
221	0	63	30	20	12	2	2.5	10	9	5	2	5	5	4
221	0	63	25	30	12	2.5	3	10	9	7	3	5	5	4
221	0	63	25	20	18	2	3	10	12	7	3	5	5	4
221	0	63	30	30	22	2.5	2.5	10	9	7	3	5	5	4
221	0	63	30	30	22	2	2.5	10	12	7	2	5	5	4
221	0	63	30	20	12	2	2.5	9	9	5	2	5	5	4
221	0	63	30	30	18	2.5	3	10	12	7	3	5	5	4
222	0	58	30	40	12	2	3	12	12	7	3	4	5	5
222	0	58	35	30	18	2	2	9	9	7	2	4	5	5
222	0	58	30	30	18	2	2.5	10	7	8	1	4	5	5
222	0	58	35	20	18	1.5	2.5	9	9	7	2	4	5	5
222	0	58	30	20	18	1.5	3	12	12	8	3	4	5	5
222	0	58	30	30	18	2.5	2.5	9	7	5	2	4	5	5
222	0	58	35	20	18	2.5	2.5	10	7	7	3	4	5	5
222	0	58	30	40	12	2.5	2.5	12	9	5	2	4	5	5
222	0	58	30	30	22	2.5	2.5	10	7	5	2	4	5	5
222	0	58	30	30	22	1.5	3	9	12	5	3	4	5	5
223	0	48	35	30	18	2	2.5	10	9	5	3	4	5	5
223	0	48	30	40	22	2	3	10	12	8	3	4	5	5
223	0	48	30	20	12	1.5	2	10	7	7	3	4	5	5
223	0	48	30	30	18	2	2.5	10	9	7	2	4	5	5
223	0	48	30	30	22	1.5	2.5	12	12	7	3	4	5	5
223	0	48	35	20	18	2	3	10	7	7	3	4	5	5
223	0	48	30	20	12	2	3	12	9	5	2	4	5	5
223	0	48	30	20	18	2	3	9	9	7	2	4	5	5
223	0	48	30	40	18	2.5	3	12	7	7	2	4	5	5
223	0	48	25	30	12	2.5	2.5	9	9	8	3	4	5	5
224	1	45	30	20	18	1.5	2.5	10	12	5	3	1	1	3
224	1	45	25	40	22	2	2	10	7	8	2	1	1	3
224	1	45	30	30	18	2	2.5	10	9	5	2	1	1	3
224	1	45	25	30	18	2	2.5	10	12	7	2	1	1	3
224	1	45	30	30	18	1.5	2.5	9	7	8	3	1	1	3
224	1	45	30	30	18	2	2.5	9	12	7	3	1	1	3
224	1	45	30	30	12	2	3	10	7	7	2	1	1	3
224	1	45	30	30	12	2	2	10	9	8	2	1	1	3
224	1	45	30	30	22	2.5	2.5	9	12	7	3	1	1	3
224	1	45	30	40	18	2	2	12	7	8	1	1	1	3
225	1	61	35	30	18	1.5	2.5	9	7	7	3	5	5	5
225	1	61	30	40	12	2.5	2	9	12	7	3	5	5	5
225	1	61	25	30	22	2	2.5	10	9	8	3	5	5	5
225	1	61	35	40	18	2	2.5	10	7	7	2	5	5	5
225	1	61	35	30	18	2	2.5	9	12	5	3	5	5	5
225	1	61	25	30	22	1.5	2.5	10	12	7	2	5	5	5
225	1	61	30	30	18	2	2.5	10	12	5	3	5	5	5
225	1	61	30	30	18	2.5	3	10	12	5	2	5	5	5
225	1	61	35	30	18	2.5	2	10	12	5	2	5	5	5
225	1	61	30	30	22	2.5	2	12	7	7	3	5	5	5
226	1	49	35	20	22	2	2.5	10	9	8	3	4	4	4
226	1	49	35	30	12	2	2.5	10	7	7	1	4	4	4
226	1	49	30	40	18	2	2	10	7	7	3	4	4	4
226	1	49	25	30	12	2	2.5	9	9	8	2	4	4	4
226	1	49	30	30	12	2	2.5	9	9	7	3	4	4	4
226	1	49	30	30	12	2	2.5	9	12	7	2	4	4	4
226	1	49	25	30	22	2.5	3	10	9	7	3	4	4	4
226	1	49	35	40	18	2	2.5	10	7	7	1	4	4	4
226	1	49	30	30	12	2	3	9	9	7	3	4	4	4
226	1	49	30	30	22	2.5	3	9	7	5	1	4	4	4
227	0	38	35	30	12	2	2	9	9	7	3	5	5	3
227	0	38	30	40	22	2.5	2	9	7	7	3	5	5	3
227	0	38	35	40	18	2	3	12	12	8	3	5	5	3
227	0	38	25	40	22	2	2.5	9	12	7	2	5	5	3
227	0	38	35	30	12	1.5	2.5	9	9	8	3	5	5	3
227	0	38	35	30	18	2.5	3	9	9	7	3	5	5	3
227	0	38	35	30	22	2	3	10	9	5	3	5	5	3
227	0	38	30	30	12	2	2.5	12	9	8	2	5	5	3
227	0	38	25	30	18	2	2.5	9	9	7	2	5	5	3
227	0	38	30	30	22	1.5	2.5	10	9	7	3	5	5	3
228	0	24	30	20	18	2.5	2.5	9	12	7	3	4	2	3
228	0	24	30	40	18	1.5	2	9	9	7	1	4	2	3
228	0	24	35	40	18	2	2	10	7	7	2	4	2	3
228	0	24	30	30	12	1.5	3	12	12	5	2	4	2	3
228	0	24	30	30	18	2	3	10	9	8	3	4	2	3
228	0	24	30	30	18	2	2.5	9	12	7	1	4	2	3
228	0	24	30	30	12	2	2	10	9	7	3	4	2	3
228	0	24	30	20	22	2	3	10	7	7	2	4	2	3
228	0	24	35	30	18	2	2.5	10	7	5	2	4	2	3
228	0	24	35	40	22	1.5	3	10	7	7	1	4	2	3
229	1	27	30	30	22	1.5	2.5	12	12	7	2	3	3	2
229	1	27	25	30	22	1.5	3	10	12	7	1	3	3	2
229	1	27	35	20	22	1.5	2	10	12	7	2	3	3	2
229	1	27	30	20	18	2	2.5	10	9	7	2	3	3	2
229	1	27	30	30	12	2	2	10	9	8	1	3	3	2
229	1	27	35	20	12	1.5	2.5	12	7	8	2	3	3	2
229	1	27	25	20	18	2	2.5	10	7	7	3	3	3	2
229	1	27	30	30	18	2	2	10	9	8	1	3	3	2
229	1	27	30	30	22	2	3	12	12	8	2	3	3	2
229	1	27	25	30	18	2.5	2.5	12	12	5	2	3	3	2
230	1	45	30	30	12	2.5	2	9	9	7	3	4	4	3
230	1	45	30	40	18	2.5	2	10	7	5	2	4	4	3
230	1	45	35	30	18	1.5	2.5	10	12	7	2	4	4	3
230	1	45	25	20	22	1.5	2	10	7	7	2	4	4	3
230	1	45	30	30	12	2.5	3	12	9	5	3	4	4	3
230	1	45	35	20	12	2	2.5	9	12	8	2	4	4	3
230	1	45	30	30	22	2	2	12	12	8	2	4	4	3
230	1	45	30	30	18	2.5	2.5	10	9	8	2	4	4	3
230	1	45	25	20	22	2	3	10	7	7	2	4	4	3
230	1	45	35	30	12	2.5	2.5	10	7	5	1	4	4	3
231	1	53	30	40	22	2	2.5	12	12	8	3	4	5	3
231	1	53	30	20	18	2	2.5	10	7	5	2	4	5	3
231	1	53	35	40	12	1.5	3	10	12	8	3	4	5	3
231	1	53	35	30	22	2.5	3	10	9	5	2	4	5	3
231	1	53	25	40	22	2	2.5	12	9	8	1	4	5	3
231	1	53	35	30	12	2	3	9	9	7	3	4	5	3
231	1	53	25	30	22	2.5	3	9	7	7	3	4	5	3
231	1	53	25	30	22	1.5	3	10	12	7	2	4	5	3
231	1	53	35	30	18	2	2.5	10	9	7	2	4	5	3
231	1	53	30	20	12	2	2.5	12	12	7	2	4	5	3
232	1	37	25	30	18	2.5	2	9	9	7	3	3	2	2
232	1	37	25	30	18	2	2.5	10	12	5	1	3	2	2
232	1	37	30	30	18	1.5	2.5	9	9	7	2	3	2	2
232	1	37	35	30	22	2.5	2	10	9	8	2	3	2	2
232	1	37	30	30	12	2	2.5	10	12	8	3	3	2	2
232	1	37	30	30	18	2.5	2.5	10	7	7	2	3	2	2
232	1	37	30	20	18	2.5	2	12	9	7	2	3	2	2
232	1	37	30	30	18	2	2.5	9	9	7	2	3	2	2
232	1	37	25	30	22	1.5	2	10	9	8	2	3	2	2
232	1	37	30	20	12	1.5	2	9	7	7	1	3	2	2
233	0	30	30	40	12	2	3	10	9	7	1	4	4	4
233	0	30	30	20	12	1.5	2	10	12	7	2	4	4	4
233	0	30	35	20	22	1.5	3	12	7	7	2	4	4	4
233	0	30	30	20	22	1.5	3	10	9	7	2	4	4	4
233	0	30	35	20	18	2	2.5	10	12	7	3	4	4	4
233	0	30	25	30	18	2.5	3	12	7	8	1	4	4	4
233	0	30	30	20	12	2.5	2.5	9	7	7	3	4	4	4
233	0	30	30	40	18	2.5	2.5	10	7	8	1	4	4	4
233	0	30	30	20	18	2	2.5	9	7	7	2	4	4	4
233	0	30	30	30	22	2.5	2.5	9	9	8	1	4	4	4
234	0	36	30	20	12	2	2	10	7	8	3	4	3	4
234	0	36	30	40	12	1.5	2	9	9	5	2	4	3	4
234	0	36	35	30	18	2	2.5	10	7	7	3	4	3	4
234	0	36	30	30	22	2.5	2.5	10	7	7	2	4	3	4
234	0	36	30	20	12	1.5	2	12	9	5	3	4	3	4
234	0	36	35	20	22	2	2	12	9	5	1	4	3	4
234	0	36	25	20	18	1.5	2	10	7	7	2	4	3	4
234	0	36	35	30	12	2	3	10	7	7	2	4	3	4
234	0	36	30	30	18	2	3	10	9	7	2	4	3	4
234	0	36	25	40	22	2	3	10	7	8	3	4	3	4
235	0	28	35	20	22	1.5	2.5	12	7	5	2	4	5	4
235	0	28	30	30	12	2.5	2.5	9	9	8	3	4	5	4
235	0	28	25	30	22	2	2.5	10	9	7	3	4	5	4
235	0	28	30	20	18	2	2.5	12	12	8	2	4	5	4
235	0	28	30	20	22	1.5	2	10	9	7	1	4	5	4
235	0	28	30	30	12	2	2	10	9	5	2	4	5	4
235	0	28	35	30	18	1.5	2.5	12	7	7	2	4	5	4
235	0	28	30	40	22	2	2	10	9	5	1	4	5	4
235	0	28	30	20	18	2.5	2.5	10	9	7	2	4	5	4
235	0	28	30	40	22	2	2.5	10	7	8	3	4	5	4
236	1	52	25	20	18	2	2.5	9	12	8	3	5	3	4
236	1	52	35	30	18	2.5	2.5	10	9	8	2	5	3	4
236	1	52	30	30	18	2.5	2	10	7	8	2	5	3	4
236	1	52	30	30	18	1.5	2	10	9	7	2	5	3	4
236	1	52	30	30	18	2	2.5	10	9	7	3	5	3	4
236	1	52	35	30	12	2.5	2.5	12	12	5	2	5	3	4
236	1	52	30	40	12	2.5	2.5	9	9	5	3	5	3	4
236	1	52	25	30	22	2	3	10	9	5	2	5	3	4
236	1	52	30	30	18	2	2	10	9	7	2	5	3	4
236	1	52	35	20	22	2.5	3	10	12	7	2	5	3	4
237	1	51	35	20	12	1.5	2	12	12	7	2	4	5	5
237	1	51	30	30	12	2.5	2	10	7	7	2	4	5	5
237	1	51	35	40	22	2	2.5	10	9	8	3	4	5	5
237	1	51	30	30	12	2	2.5	12	7	7	2	4	5	5
237	1	51	25	40	22	1.5	2.5	12	9	8	1	4	5	5
237	1	51	30	30	18	2.5	2	9	9	7	3	4	5	5
237	1	51	30	20	18	1.5	3	9	9	8	3	4	5	5
237	1	51	30	30	12	2.5	2.5	10	9	7	1	4	5	5
237	1	51	30	40	18	2	2.5	10	9	8	2	4	5	5
237	1	51	25	30	12	2	2.5	10	9	7	3	4	5	5
238	0	61	30	40	18	2	2.5	10	7	5	3	4	5	5
238	0	61	25	40	12	2	2	12	9	8	1	4	5	5
238	0	61	30	20	18	2.5	2	10	7	5	2	4	5	5
238	0	61	30	20	18	2.5	2.5	12	9	5	2	4	5	5
238	0	61	25	40	12	2.5	2.5	12	9	8	3	4	5	5
238	0	61	35	30	18	1.5	2	9	9	7	3	4	5	5
238	0	61	30	20	18	2	3	10	12	7	3	4	5	5
238	0	61	30	20	12	2	2.5	12	12	8	2	4	5	5
238	0	61	30	30	18	2.5	2	12	12	7	2	4	5	5
238	0	61	30	20	12	2	2	9	9	5	3	4	5	5
239	1	21	30	30	12	2	2.5	10	12	5	2	2	5	3
239	1	21	30	40	18	2	2	9	9	5	2	2	5	3
239	1	21	30	30	22	1.5	2	9	7	8	3	2	5	3
239	1	21	25	30	18	2	2.5	12	7	7	1	2	5	3
239	1	21	35	40	18	2	3	10	9	5	3	2	5	3
239	1	21	35	30	22	2	2.5	12	9	5	2	2	5	3
239	1	21	30	30	18	2	2.5	10	9	7	2	2	5	3
239	1	21	25	20	18	2	3	10	9	7	2	2	5	3
239	1	21	30	40	12	2	2.5	12	12	7	2	2	5	3
239	1	21	25	20	18	2	2.5	10	9	5	1	2	5	3
240	0	30	35	40	22	1.5	2.5	10	12	7	3	2	2	3
240	0	30	25	30	18	2	2.5	10	9	7	1	2	2	3
240	0	30	35	30	18	2	2.5	12	7	5	2	2	2	3
240	0	30	25	20	22	2	2.5	10	9	7	2	2	2	3
240	0	30	30	40	18	2.5	2.5	9	12	7	3	2	2	3
240	0	30	35	30	22	2	2.5	12	12	7	2	2	2	3
240	0	30	30	20	12	2	3	10	12	7	3	2	2	3
240	0	30	35	40	22	2.5	2	9	9	8	3	2	2	3
240	0	30	25	40	12	2.5	2.5	10	12	7	3	2	2	3
240	0	30	30	30	22	2	3	10	12	7	1	2	2	3
241	0	54	35	30	22	2	3	12	7	8	1	5	5	4
241	0	54	35	30	12	2	3	10	9	7	1	5	5	4
241	0	54	25	40	12	1.5	2.5	10	7	5	3	5	5	4
241	0	54	35	20	22	2.5	2.5	10	7	5	2	5	5	4
241	0	54	30	30	22	1.5	2.5	10	12	7	3	5	5	4
241	0	54	35	30	18	2	3	10	9	5	3	5	5	4
241	0	54	25	40	22	1.5	2.5	12	9	8	3	5	5	4
241	0	54	25	40	12	1.5	2	12	9	7	1	5	5	4
241	0	54	30	40	18	1.5	2.5	10	7	8	3	5	5	4
241	0	54	35	30	18	1.5	2.5	9	9	5	3	5	5	4
242	1	19	25	20	22	1.5	3	12	9	8	1	2	2	3
242	1	19	30	30	12	2	2.5	10	9	5	2	2	2	3
242	1	19	25	30	18	1.5	2.5	10	9	7	2	2	2	3
242	1	19	30	30	22	2	2.5	9	9	7	2	2	2	3
242	1	19	30	30	22	2.5	2	12	9	7	3	2	2	3
242	1	19	25	40	18	2	2	12	9	7	1	2	2	3
242	1	19	35	30	18	1.5	2.5	10	12	5	2	2	2	3
242	1	19	25	30	18	2	2	10	12	7	2	2	2	3
242	1	19	30	30	22	2	2.5	9	12	7	2	2	2	3
242	1	19	35	30	22	2	2.5	12	7	8	1	2	2	3
243	0	18	25	30	18	1.5	2.5	9	12	8	3	3	5	2
243	0	18	25	40	18	1.5	2.5	10	12	8	3	3	5	2
243	0	18	35	20	12	1.5	2	12	12	7	2	3	5	2
243	0	18	30	30	22	2	2.5	10	7	5	2	3	5	2
243	0	18	30	40	18	2	2.5	10	12	7	3	3	5	2
243	0	18	25	40	18	2	2	12	12	8	1	3	5	2
243	0	18	30	30	22	2	2.5	10	7	8	3	3	5	2
243	0	18	30	30	22	2	3	12	9	7	1	3	5	2
243	0	18	25	20	22	1.5	2.5	10	12	7	2	3	5	2
243	0	18	30	30	18	2.5	2	10	9	5	3	3	5	2
244	1	57	30	30	18	2	2.5	10	7	7	3	4	3	5
244	1	57	30	30	22	1.5	2.5	10	9	7	1	4	3	5
244	1	57	25	30	18	1.5	2	10	9	8	2	4	3	5
244	1	57	35	30	22	2	2.5	10	9	5	2	4	3	5
244	1	57	35	40	18	1.5	2.5	10	12	7	3	4	3	5
244	1	57	30	40	18	1.5	2.5	10	9	8	3	4	3	5
244	1	57	30	30	22	2	2	12	12	5	2	4	3	5
244	1	57	35	30	12	2.5	2.5	10	9	7	2	4	3	5
244	1	57	30	30	18	2	2.5	10	12	8	3	4	3	5
244	1	57	30	40	12	1.5	2.5	10	7	5	1	4	3	5
245	1	42	35	40	12	1.5	2	10	7	8	1	4	4	4
245	1	42	30	40	12	2	2	12	9	5	2	4	4	4
245	1	42	25	20	22	2	2	9	7	5	2	4	4	4
245	1	42	30	20	18	2	2	10	7	7	2	4	4	4
245	1	42	25	40	18	2	2	9	12	8	3	4	4	4
245	1	42	25	30	12	2	2.5	10	9	5	2	4	4	4
245	1	42	30	20	18	1.5	2.5	12	7	5	2	4	4	4
245	1	42	35	40	12	1.5	2	10	9	7	2	4	4	4
245	1	42	35	20	12	1.5	3	9	12	7	2	4	4	4
245	1	42	30	30	12	2	2.5	10	9	5	1	4	4	4
246	1	54	25	40	18	1.5	2	10	9	7	3	2	4	4
246	1	54	35	30	18	2	3	9	9	7	2	2	4	4
246	1	54	25	20	18	2	2	12	9	7	2	2	4	4
246	1	54	35	20	12	2	3	9	12	7	2	2	4	4
246	1	54	35	30	18	1.5	3	12	9	7	3	2	4	4
246	1	54	35	40	22	2.5	2.5	9	7	7	1	2	4	4
246	1	54	30	40	22	1.5	3	10	9	8	3	2	4	4
246	1	54	35	20	18	1.5	2.5	9	7	7	2	2	4	4
246	1	54	30	40	12	1.5	2.5	12	7	5	2	2	4	4
246	1	54	25	40	22	2	2	10	9	7	3	2	4	4
247	1	53	25	20	22	2	2.5	10	9	8	3	4	5	4
247	1	53	35	40	18	1.5	2.5	9	9	8	3	4	5	4
247	1	53	30	40	12	1.5	2.5	10	7	5	3	4	5	4
247	1	53	30	40	12	2	2	12	9	8	1	4	5	4
247	1	53	35	40	18	2	2.5	12	9	7	1	4	5	4
247	1	53	25	40	18	2.5	2.5	9	9	5	3	4	5	4
247	1	53	30	30	18	1.5	2.5	10	7	7	3	4	5	4
247	1	53	35	30	18	2	3	12	9	5	2	4	5	4
247	1	53	30	40	18	2	2	10	9	5	2	4	5	4
247	1	53	35	30	18	1.5	2	9	7	7	3	4	5	4
248	0	23	25	30	22	2	2.5	12	12	7	3	4	2	4
248	0	23	35	30	18	2.5	2	9	7	7	2	4	2	4
248	0	23	30	20	18	2	2.5	10	9	8	2	4	2	4
248	0	23	30	40	18	1.5	2	9	12	7	2	4	2	4
248	0	23	30	30	18	1.5	2.5	9	12	7	3	4	2	4
248	0	23	30	30	18	1.5	2.5	12	9	7	1	4	2	4
248	0	23	35	30	18	2	2.5	12	9	8	2	4	2	4
248	0	23	30	20	22	2.5	2.5	10	12	7	2	4	2	4
248	0	23	30	40	22	2	2.5	10	12	8	3	4	2	4
248	0	23	30	30	18	2	2	12	9	5	1	4	2	4
249	0	24	35	30	12	1.5	2.5	10	9	7	3	5	4	4
249	0	24	35	40	18	2	2.5	10	9	7	2	5	4	4
249	0	24	30	30	22	1.5	2.5	12	9	7	1	5	4	4
249	0	24	30	30	18	1.5	2.5	9	9	7	2	5	4	4
249	0	24	35	20	12	2	2.5	9	12	8	3	5	4	4
249	0	24	30	30	12	2	2	10	7	5	2	5	4	4
249	0	24	30	30	22	2.5	2.5	9	7	7	3	5	4	4
249	0	24	30	40	18	2	2.5	9	9	8	2	5	4	4
249	0	24	25	40	18	1.5	2.5	10	9	8	2	5	4	4
249	0	24	30	20	18	2	2.5	10	9	7	3	5	4	4
250	0	21	35	30	12	2	2.5	12	12	7	3	4	3	3
250	0	21	30	40	18	2	2	12	9	5	1	4	3	3
250	0	21	25	20	22	2	2	10	12	7	2	4	3	3
250	0	21	30	40	22	1.5	2.5	9	9	8	2	4	3	3
250	0	21	35	30	12	2	2.5	10	7	8	3	4	3	3
250	0	21	25	30	12	2.5	2.5	12	12	8	1	4	3	3
250	0	21	30	30	18	1.5	2	10	9	7	2	4	3	3
250	0	21	30	20	18	2.5	3	9	7	5	2	4	3	3
250	0	21	35	30	18	2	2.5	12	12	5	2	4	3	3
250	0	21	30	40	18	2	2	9	12	8	3	4	3	3
251	1	52	30	30	18	1.5	2	10	12	7	3	2	5	3
251	1	52	35	20	18	2	3	10	9	7	2	2	5	3
251	1	52	25	30	22	2.5	2	10	9	7	3	2	5	3
251	1	52	30	30	18	2.5	2.5	10	9	5	2	2	5	3
251	1	52	25	20	18	2	2	10	9	7	3	2	5	3
251	1	52	30	30	22	2.5	3	9	9	7	3	2	5	3
251	1	52	30	30	18	2	2	9	7	8	3	2	5	3
251	1	52	30	40	18	2	2.5	10	9	5	2	2	5	3
251	1	52	30	30	18	1.5	3	9	9	7	3	2	5	3
251	1	52	30	30	12	1.5	2.5	10	7	5	1	2	5	3
252	1	58	35	30	18	2.5	2.5	9	9	8	3	5	4	4
252	1	58	30	40	18	2	2.5	9	7	5	1	5	4	4
252	1	58	35	20	22	1.5	2.5	9	7	8	2	5	4	4
252	1	58	35	30	18	2.5	3	10	9	5	2	5	4	4
252	1	58	25	40	18	2	3	10	7	7	3	5	4	4
252	1	58	35	30	18	2	2.5	10	9	5	2	5	4	4
252	1	58	35	30	22	2	2.5	10	12	7	3	5	4	4
252	1	58	30	40	18	2.5	3	10	9	5	2	5	4	4
252	1	58	30	40	12	2	2.5	10	7	7	3	5	4	4
252	1	58	25	20	22	2	2.5	12	9	5	2	5	4	4
253	1	51	35	20	18	2.5	2.5	9	12	7	3	5	5	1
253	1	51	30	40	18	2	2.5	10	12	7	2	5	5	1
253	1	51	25	40	18	2	2	9	7	5	3	5	5	1
253	1	51	30	30	22	2.5	2.5	10	12	8	2	5	5	1
253	1	51	35	30	12	2	3	10	7	8	3	5	5	1
253	1	51	30	40	18	2.5	2	9	7	8	3	5	5	1
253	1	51	25	40	18	1.5	2	10	7	5	3	5	5	1
253	1	51	30	30	18	1.5	2.5	10	9	5	1	5	5	1
253	1	51	30	20	12	2.5	2.5	12	7	8	2	5	5	1
253	1	51	25	20	12	2.5	2.5	10	9	8	3	5	5	1
254	0	46	25	30	18	1.5	2.5	10	9	5	3	5	5	3
254	0	46	25	30	18	1.5	3	10	7	5	2	5	5	3
254	0	46	30	30	18	2	2.5	10	9	8	3	5	5	3
254	0	46	30	20	18	1.5	2.5	10	9	5	2	5	5	3
254	0	46	30	30	18	2	2.5	9	9	8	3	5	5	3
254	0	46	30	30	22	2.5	2.5	10	7	7	1	5	5	3
254	0	46	25	20	22	2	2.5	10	9	7	1	5	5	3
254	0	46	30	40	18	2	3	10	9	8	3	5	5	3
254	0	46	35	20	22	2.5	2	12	9	5	2	5	5	3
254	0	46	30	30	18	2	2	9	7	5	2	5	5	3
255	1	22	25	30	18	1.5	2.5	12	12	8	2	4	5	3
255	1	22	35	40	18	2	2	12	12	7	2	4	5	3
255	1	22	25	30	18	2.5	2.5	9	9	7	3	4	5	3
255	1	22	30	40	22	2.5	2.5	9	7	5	2	4	5	3
255	1	22	35	20	22	2	2.5	10	9	7	2	4	5	3
255	1	22	35	30	12	2	3	9	7	5	1	4	5	3
255	1	22	35	20	18	2.5	3	12	12	8	2	4	5	3
255	1	22	30	30	18	1.5	2.5	10	9	8	2	4	5	3
255	1	22	30	20	18	2	2	9	7	7	2	4	5	3
255	1	22	35	40	18	2	3	10	12	7	3	4	5	3
256	1	44	25	30	18	2	2.5	12	12	7	3	4	1	4
256	1	44	35	30	22	2	2.5	12	9	8	1	4	1	4
256	1	44	30	40	22	2	2.5	9	12	7	3	4	1	4
256	1	44	35	30	18	2	2	10	9	8	2	4	1	4
256	1	44	30	40	12	1.5	3	10	9	7	3	4	1	4
256	1	44	25	30	12	2.5	3	10	9	5	2	4	1	4
256	1	44	30	20	18	2	2.5	9	9	5	2	4	1	4
256	1	44	25	30	22	1.5	2	9	9	7	2	4	1	4
256	1	44	25	30	12	1.5	2.5	10	9	7	3	4	1	4
256	1	44	25	30	18	2	3	9	7	7	1	4	1	4
257	1	50	30	30	22	2.5	3	10	7	8	1	4	4	2
257	1	50	35	30	22	1.5	2.5	10	9	5	2	4	4	2
257	1	50	30	30	18	2	2.5	10	12	5	2	4	4	2
257	1	50	35	40	12	2	2.5	9	9	7	1	4	4	2
257	1	50	25	30	12	2	3	12	9	5	3	4	4	2
257	1	50	30	40	18	1.5	2.5	9	7	8	3	4	4	2
257	1	50	30	30	18	2	2.5	9	12	5	3	4	4	2
257	1	50	30	30	18	2	2	10	9	8	2	4	4	2
257	1	50	35	30	22	2	3	9	9	5	2	4	4	2
257	1	50	35	30	22	2	2.5	9	9	5	2	4	4	2
258	1	63	30	30	22	2	2.5	10	12	5	3	4	4	4
258	1	63	35	30	18	1.5	2.5	9	7	7	2	4	4	4
258	1	63	30	20	22	2.5	3	10	7	5	2	4	4	4
258	1	63	35	40	12	2	2.5	9	9	8	2	4	4	4
258	1	63	30	40	22	2	2.5	10	9	7	3	4	4	4
258	1	63	25	20	18	1.5	3	9	7	7	1	4	4	4
258	1	63	35	20	22	2	2	10	12	5	2	4	4	4
258	1	63	35	30	18	1.5	2.5	10	9	8	2	4	4	4
258	1	63	25	30	18	2	2.5	10	12	8	3	4	4	4
258	1	63	30	20	18	1.5	2.5	10	9	5	2	4	4	4
259	0	27	35	40	18	1.5	3	10	9	5	3	1	5	1
259	0	27	35	30	12	2	3	10	7	7	1	1	5	1
259	0	27	30	20	22	2	2.5	12	7	7	2	1	5	1
259	0	27	30	30	18	2.5	2	12	12	7	2	1	5	1
259	0	27	35	30	18	2.5	2.5	10	7	5	3	1	5	1
259	0	27	30	40	12	2.5	2	9	12	7	3	1	5	1
259	0	27	25	40	12	2	3	9	12	5	3	1	5	1
259	0	27	25	20	22	2	2	9	12	7	2	1	5	1
259	0	27	25	40	22	2	2.5	12	7	8	2	1	5	1
259	0	27	30	30	22	2.5	2	10	12	8	3	1	5	1
260	0	23	30	40	22	1.5	2.5	9	12	7	3	4	2	3
260	0	23	30	30	22	2.5	2	12	7	7	2	4	2	3
260	0	23	25	30	18	1.5	2.5	12	9	5	2	4	2	3
260	0	23	30	30	22	2.5	2.5	12	9	7	2	4	2	3
260	0	23	25	30	22	2	3	10	9	7	3	4	2	3
260	0	23	25	40	18	1.5	2.5	10	9	7	1	4	2	3
260	0	23	25	30	18	2	2	12	7	8	1	4	2	3
260	0	23	25	30	18	2.5	2	12	7	5	2	4	2	3
260	0	23	35	40	18	2	3	12	9	8	2	4	2	3
260	0	23	30	40	12	1.5	2.5	10	7	7	1	4	2	3
261	1	51	30	30	18	2	2.5	12	9	7	2	5	5	4
